time_period,sex_strat,sex_label,age_strat,age_label,measure_raw,est,prop,hovertext_col
2014,sex_03,Females,age_0to100p_5y_21,85-89,population,31269,1.3,"Females
Year: 2014
Age group: 85-89 years
Proportion of population: 1.3%
Count:  31,269"
2014,sex_03,Females,age_0to100p_5y_21,90-94,population,14949,0.6,"Females
Year: 2014
Age group: 90-94 years
Proportion of population: 0.6%
Count:  14,949"
2014,sex_03,Females,age_0to100p_5y_21,95+,population,4105,0.2,"Females
Year: 2014
Age group: 95+ years
Proportion of population: 0.2%
Count:   4,105"
2014,sex_03,Males,age_0to100p_5y_21,0-4,population,163160,-6.9,"Males
Year: 2014
Age group: 0-4 years
Proportion of population: 6.9%
Count: 163,160"
2014,sex_03,Males,age_0to100p_5y_21,10-14,population,153731,-6.5,"Males
Year: 2014
Age group: 10-14 years
Proportion of population: 6.5%
Count: 153,731"
2014,sex_03,Males,age_0to100p_5y_21,15-19,population,156864,-6.7,"Males
Year: 2014
Age group: 15-19 years
Proportion of population: 6.7%
Count: 156,864"
2014,sex_03,Males,age_0to100p_5y_21,20-24,population,171534,-7.3,"Males
Year: 2014
Age group: 20-24 years
Proportion of population: 7.3%
Count: 171,534"
2014,sex_03,Males,age_0to100p_5y_21,25-29,population,170756,-7.3,"Males
Year: 2014
Age group: 25-29 years
Proportion of population: 7.3%
Count: 170,756"
2014,sex_03,Males,age_0to100p_5y_21,30-34,population,165087,-7,"Males
Year: 2014
Age group: 30-34 years
Proportion of population: 7.0%
Count: 165,087"
2014,sex_03,Males,age_0to100p_5y_21,35-39,population,152545,-6.5,"Males
Year: 2014
Age group: 35-39 years
Proportion of population: 6.5%
Count: 152,545"
2014,sex_03,Males,age_0to100p_5y_21,40-44,population,167652,-7.1,"Males
Year: 2014
Age group: 40-44 years
Proportion of population: 7.1%
Count: 167,652"
2014,sex_03,Males,age_0to100p_5y_21,45-49,population,152876,-6.5,"Males
Year: 2014
Age group: 45-49 years
Proportion of population: 6.5%
Count: 152,876"
2014,sex_03,Males,age_0to100p_5y_21,5-9,population,163781,-7,"Males
Year: 2014
Age group: 5-9 years
Proportion of population: 7.0%
Count: 163,781"
2014,sex_03,Males,age_0to100p_5y_21,50-54,population,155160,-6.6,"Males
Year: 2014
Age group: 50-54 years
Proportion of population: 6.6%
Count: 155,160"
2014,sex_03,Males,age_0to100p_5y_21,55-59,population,138573,-5.9,"Males
Year: 2014
Age group: 55-59 years
Proportion of population: 5.9%
Count: 138,573"
2014,sex_03,Males,age_0to100p_5y_21,60-64,population,125399,-5.3,"Males
Year: 2014
Age group: 60-64 years
Proportion of population: 5.3%
Count: 125,399"
2014,sex_03,Males,age_0to100p_5y_21,65-69,population,113373,-4.8,"Males
Year: 2014
Age group: 65-69 years
Proportion of population: 4.8%
Count: 113,373"
2014,sex_03,Males,age_0to100p_5y_21,70-74,population,80085,-3.4,"Males
Year: 2014
Age group: 70-74 years
Proportion of population: 3.4%
Count:  80,085"
2014,sex_03,Males,age_0to100p_5y_21,75-79,population,54711,-2.3,"Males
Year: 2014
Age group: 75-79 years
Proportion of population: 2.3%
Count:  54,711"
2014,sex_03,Males,age_0to100p_5y_21,80-84,population,35557,-1.5,"Males
Year: 2014
Age group: 80-84 years
Proportion of population: 1.5%
Count:  35,557"
2014,sex_03,Males,age_0to100p_5y_21,85-89,population,20047,-0.9,"Males
Year: 2014
Age group: 85-89 years
Proportion of population: 0.9%
Count:  20,047"
2014,sex_03,Males,age_0to100p_5y_21,90-94,population,7279,-0.3,"Males
Year: 2014
Age group: 90-94 years
Proportion of population: 0.3%
Count:   7,279"
2014,sex_03,Males,age_0to100p_5y_21,95+,population,1393,-0.1,"Males
Year: 2014
Age group: 95+ years
Proportion of population: 0.1%
Count:   1,393"
2015,sex_03,Females,age_0to100p_5y_21,0-4,population,154732,6.4,"Females
Year: 2015
Age group: 0-4 years
Proportion of population: 6.4%
Count: 154,732"
2015,sex_03,Females,age_0to100p_5y_21,10-14,population,146998,6.1,"Females
Year: 2015
Age group: 10-14 years
Proportion of population: 6.1%
Count: 146,998"
2015,sex_03,Females,age_0to100p_5y_21,15-19,population,149854,6.2,"Females
Year: 2015
Age group: 15-19 years
Proportion of population: 6.2%
Count: 149,854"
2015,sex_03,Females,age_0to100p_5y_21,20-24,population,167670,7,"Females
Year: 2015
Age group: 20-24 years
Proportion of population: 7.0%
Count: 167,670"
2015,sex_03,Females,age_0to100p_5y_21,25-29,population,171911,7.2,"Females
Year: 2015
Age group: 25-29 years
Proportion of population: 7.2%
Count: 171,911"
2015,sex_03,Females,age_0to100p_5y_21,30-34,population,169369,7,"Females
Year: 2015
Age group: 30-34 years
Proportion of population: 7.0%
Count: 169,369"
2015,sex_03,Females,age_0to100p_5y_21,35-39,population,156271,6.5,"Females
Year: 2015
Age group: 35-39 years
Proportion of population: 6.5%
Count: 156,271"
2015,sex_03,Females,age_0to100p_5y_21,40-44,population,170964,7.1,"Females
Year: 2015
Age group: 40-44 years
Proportion of population: 7.1%
Count: 170,964"
2015,sex_03,Females,age_0to100p_5y_21,45-49,population,161492,6.7,"Females
Year: 2015
Age group: 45-49 years
Proportion of population: 6.7%
Count: 161,492"
2015,sex_03,Females,age_0to100p_5y_21,5-9,population,157987,6.6,"Females
Year: 2015
Age group: 5-9 years
Proportion of population: 6.6%
Count: 157,987"
2015,sex_03,Females,age_0to100p_5y_21,50-54,population,160226,6.7,"Females
Year: 2015
Age group: 50-54 years
Proportion of population: 6.7%
Count: 160,226"
2015,sex_03,Females,age_0to100p_5y_21,55-59,population,146041,6.1,"Females
Year: 2015
Age group: 55-59 years
Proportion of population: 6.1%
Count: 146,041"
2015,sex_03,Females,age_0to100p_5y_21,60-64,population,129641,5.4,"Females
Year: 2015
Age group: 60-64 years
Proportion of population: 5.4%
Count: 129,641"
2015,sex_03,Females,age_0to100p_5y_21,65-69,population,116363,4.8,"Females
Year: 2015
Age group: 65-69 years
Proportion of population: 4.8%
Count: 116,363"
2015,sex_03,Females,age_0to100p_5y_21,70-74,population,85758,3.6,"Females
Year: 2015
Age group: 70-74 years
Proportion of population: 3.6%
Count:  85,758"
2015,sex_03,Females,age_0to100p_5y_21,75-79,population,61553,2.6,"Females
Year: 2015
Age group: 75-79 years
Proportion of population: 2.6%
Count:  61,553"
2015,sex_03,Females,age_0to100p_5y_21,80-84,population,44642,1.9,"Females
Year: 2015
Age group: 80-84 years
Proportion of population: 1.9%
Count:  44,642"
2015,sex_03,Females,age_0to100p_5y_21,85-89,population,31825,1.3,"Females
Year: 2015
Age group: 85-89 years
Proportion of population: 1.3%
Count:  31,825"
2015,sex_03,Females,age_0to100p_5y_21,90-94,population,15601,0.6,"Females
Year: 2015
Age group: 90-94 years
Proportion of population: 0.6%
Count:  15,601"
2015,sex_03,Females,age_0to100p_5y_21,95+,population,4355,0.2,"Females
Year: 2015
Age group: 95+ years
Proportion of population: 0.2%
Count:   4,355"
2015,sex_03,Males,age_0to100p_5y_21,0-4,population,162472,-6.8,"Males
Year: 2015
Age group: 0-4 years
Proportion of population: 6.8%
Count: 162,472"
2015,sex_03,Males,age_0to100p_5y_21,10-14,population,155016,-6.5,"Males
Year: 2015
Age group: 10-14 years
Proportion of population: 6.5%
Count: 155,016"
2015,sex_03,Males,age_0to100p_5y_21,15-19,population,155985,-6.6,"Males
Year: 2015
Age group: 15-19 years
Proportion of population: 6.6%
Count: 155,985"
2015,sex_03,Males,age_0to100p_5y_21,20-24,population,172448,-7.3,"Males
Year: 2015
Age group: 20-24 years
Proportion of population: 7.3%
Count: 172,448"
2015,sex_03,Males,age_0to100p_5y_21,25-29,population,171925,-7.2,"Males
Year: 2015
Age group: 25-29 years
Proportion of population: 7.2%
Count: 171,925"
2015,sex_03,Males,age_0to100p_5y_21,30-34,population,167254,-7,"Males
Year: 2015
Age group: 30-34 years
Proportion of population: 7.0%
Count: 167,254"
2015,sex_03,Males,age_0to100p_5y_21,35-39,population,152625,-6.4,"Males
Year: 2015
Age group: 35-39 years
Proportion of population: 6.4%
Count: 152,625"
2015,sex_03,Males,age_0to100p_5y_21,40-44,population,166463,-7,"Males
Year: 2015
Age group: 40-44 years
Proportion of population: 7.0%
Count: 166,463"
2015,sex_03,Males,age_0to100p_5y_21,45-49,population,154981,-6.5,"Males
Year: 2015
Age group: 45-49 years
Proportion of population: 6.5%
Count: 154,981"
2015,sex_03,Males,age_0to100p_5y_21,5-9,population,167157,-7,"Males
Year: 2015
Age group: 5-9 years
Proportion of population: 7.0%
Count: 167,157"
2015,sex_03,Males,age_0to100p_5y_21,50-54,population,154855,-6.5,"Males
Year: 2015
Age group: 50-54 years
Proportion of population: 6.5%
Count: 154,855"
2015,sex_03,Males,age_0to100p_5y_21,55-59,population,141468,-6,"Males
Year: 2015
Age group: 55-59 years
Proportion of population: 6.0%
Count: 141,468"
2015,sex_03,Males,age_0to100p_5y_21,60-64,population,126376,-5.3,"Males
Year: 2015
Age group: 60-64 years
Proportion of population: 5.3%
Count: 126,376"
2015,sex_03,Males,age_0to100p_5y_21,65-69,population,116971,-4.9,"Males
Year: 2015
Age group: 65-69 years
Proportion of population: 4.9%
Count: 116,971"
2015,sex_03,Males,age_0to100p_5y_21,70-74,population,84532,-3.6,"Males
Year: 2015
Age group: 70-74 years
Proportion of population: 3.6%
Count:  84,532"
2015,sex_03,Males,age_0to100p_5y_21,75-79,population,57664,-2.4,"Males
Year: 2015
Age group: 75-79 years
Proportion of population: 2.4%
Count:  57,664"
2015,sex_03,Males,age_0to100p_5y_21,80-84,population,36100,-1.5,"Males
Year: 2015
Age group: 80-84 years
Proportion of population: 1.5%
Count:  36,100"
2015,sex_03,Males,age_0to100p_5y_21,85-89,population,20880,-0.9,"Males
Year: 2015
Age group: 85-89 years
Proportion of population: 0.9%
Count:  20,880"
2015,sex_03,Males,age_0to100p_5y_21,90-94,population,7652,-0.3,"Males
Year: 2015
Age group: 90-94 years
Proportion of population: 0.3%
Count:   7,652"
2015,sex_03,Males,age_0to100p_5y_21,95+,population,1615,-0.1,"Males
Year: 2015
Age group: 95+ years
Proportion of population: 0.1%
Count:   1,615"
2016,sex_03,Females,age_0to100p_5y_21,0-4,population,154727,6.3,"Females
Year: 2016
Age group: 0-4 years
Proportion of population: 6.3%
Count: 154,727"
2016,sex_03,Females,age_0to100p_5y_21,10-14,population,149161,6.1,"Females
Year: 2016
Age group: 10-14 years
Proportion of population: 6.1%
Count: 149,161"
2016,sex_03,Females,age_0to100p_5y_21,15-19,population,150549,6.2,"Females
Year: 2016
Age group: 15-19 years
Proportion of population: 6.2%
Count: 150,549"
2016,sex_03,Females,age_0to100p_5y_21,20-24,population,168848,6.9,"Females
Year: 2016
Age group: 20-24 years
Proportion of population: 6.9%
Count: 168,848"
2016,sex_03,Females,age_0to100p_5y_21,25-29,population,174567,7.1,"Females
Year: 2016
Age group: 25-29 years
Proportion of population: 7.1%
Count: 174,567"
2016,sex_03,Females,age_0to100p_5y_21,30-34,population,172910,7.1,"Females
Year: 2016
Age group: 30-34 years
Proportion of population: 7.1%
Count: 172,910"
2016,sex_03,Females,age_0to100p_5y_21,35-39,population,158844,6.5,"Females
Year: 2016
Age group: 35-39 years
Proportion of population: 6.5%
Count: 158,844"
2016,sex_03,Females,age_0to100p_5y_21,40-44,population,167683,6.9,"Females
Year: 2016
Age group: 40-44 years
Proportion of population: 6.9%
Count: 167,683"
2016,sex_03,Females,age_0to100p_5y_21,45-49,population,167493,6.9,"Females
Year: 2016
Age group: 45-49 years
Proportion of population: 6.9%
Count: 167,493"
2016,sex_03,Females,age_0to100p_5y_21,5-9,population,160999,6.6,"Females
Year: 2016
Age group: 5-9 years
Proportion of population: 6.6%
Count: 160,999"
2016,sex_03,Females,age_0to100p_5y_21,50-54,population,159506,6.5,"Females
Year: 2016
Age group: 50-54 years
Proportion of population: 6.5%
Count: 159,506"
2016,sex_03,Females,age_0to100p_5y_21,55-59,population,150144,6.1,"Females
Year: 2016
Age group: 55-59 years
Proportion of population: 6.1%
Count: 150,144"
2016,sex_03,Females,age_0to100p_5y_21,60-64,population,132272,5.4,"Females
Year: 2016
Age group: 60-64 years
Proportion of population: 5.4%
Count: 132,272"
2016,sex_03,Females,age_0to100p_5y_21,65-69,population,120922,5,"Females
Year: 2016
Age group: 65-69 years
Proportion of population: 5.0%
Count: 120,922"
2016,sex_03,Females,age_0to100p_5y_21,70-74,population,90315,3.7,"Females
Year: 2016
Age group: 70-74 years
Proportion of population: 3.7%
Count:  90,315"
2016,sex_03,Females,age_0to100p_5y_21,75-79,population,64557,2.6,"Females
Year: 2016
Age group: 75-79 years
Proportion of population: 2.6%
Count:  64,557"
2016,sex_03,Females,age_0to100p_5y_21,80-84,population,45148,1.8,"Females
Year: 2016
Age group: 80-84 years
Proportion of population: 1.8%
Count:  45,148"
2016,sex_03,Females,age_0to100p_5y_21,85-89,population,32375,1.3,"Females
Year: 2016
Age group: 85-89 years
Proportion of population: 1.3%
Count:  32,375"
2016,sex_03,Females,age_0to100p_5y_21,90-94,population,16158,0.7,"Females
Year: 2016
Age group: 90-94 years
Proportion of population: 0.7%
Count:  16,158"
2016,sex_03,Females,age_0to100p_5y_21,95+,population,4801,0.2,"Females
Year: 2016
Age group: 95+ years
Proportion of population: 0.2%
Count:   4,801"
2016,sex_03,Males,age_0to100p_5y_21,0-4,population,162602,-6.8,"Males
Year: 2016
Age group: 0-4 years
Proportion of population: 6.8%
Count: 162,602"
2016,sex_03,Males,age_0to100p_5y_21,10-14,population,157403,-6.5,"Males
Year: 2016
Age group: 10-14 years
Proportion of population: 6.5%
Count: 157,403"
2016,sex_03,Males,age_0to100p_5y_21,15-19,population,156725,-6.5,"Males
Year: 2016
Age group: 15-19 years
Proportion of population: 6.5%
Count: 156,725"
2016,sex_03,Males,age_0to100p_5y_21,20-24,population,172656,-7.2,"Males
Year: 2016
Age group: 20-24 years
Proportion of population: 7.2%
Count: 172,656"
2016,sex_03,Males,age_0to100p_5y_21,25-29,population,173347,-7.2,"Males
Year: 2016
Age group: 25-29 years
Proportion of population: 7.2%
Count: 173,347"
2016,sex_03,Males,age_0to100p_5y_21,30-34,population,168749,-7,"Males
Year: 2016
Age group: 30-34 years
Proportion of population: 7.0%
Count: 168,749"
2016,sex_03,Males,age_0to100p_5y_21,35-39,population,154378,-6.4,"Males
Year: 2016
Age group: 35-39 years
Proportion of population: 6.4%
Count: 154,378"
2016,sex_03,Males,age_0to100p_5y_21,40-44,population,163289,-6.8,"Males
Year: 2016
Age group: 40-44 years
Proportion of population: 6.8%
Count: 163,289"
2016,sex_03,Males,age_0to100p_5y_21,45-49,population,159511,-6.6,"Males
Year: 2016
Age group: 45-49 years
Proportion of population: 6.6%
Count: 159,511"
2016,sex_03,Males,age_0to100p_5y_21,5-9,population,169527,-7.1,"Males
Year: 2016
Age group: 5-9 years
Proportion of population: 7.1%
Count: 169,527"
2016,sex_03,Males,age_0to100p_5y_21,50-54,population,153319,-6.4,"Males
Year: 2016
Age group: 50-54 years
Proportion of population: 6.4%
Count: 153,319"
2016,sex_03,Males,age_0to100p_5y_21,55-59,population,144940,-6,"Males
Year: 2016
Age group: 55-59 years
Proportion of population: 6.0%
Count: 144,940"
2016,sex_03,Males,age_0to100p_5y_21,60-64,population,127778,-5.3,"Males
Year: 2016
Age group: 60-64 years
Proportion of population: 5.3%
Count: 127,778"
2016,sex_03,Males,age_0to100p_5y_21,65-69,population,120214,-5,"Males
Year: 2016
Age group: 65-69 years
Proportion of population: 5.0%
Count: 120,214"
2016,sex_03,Males,age_0to100p_5y_21,70-74,population,89276,-3.7,"Males
Year: 2016
Age group: 70-74 years
Proportion of population: 3.7%
Count:  89,276"
2016,sex_03,Males,age_0to100p_5y_21,75-79,population,60452,-2.5,"Males
Year: 2016
Age group: 75-79 years
Proportion of population: 2.5%
Count:  60,452"
2016,sex_03,Males,age_0to100p_5y_21,80-84,population,37411,-1.6,"Males
Year: 2016
Age group: 80-84 years
Proportion of population: 1.6%
Count:  37,411"
2016,sex_03,Males,age_0to100p_5y_21,85-89,population,21586,-0.9,"Males
Year: 2016
Age group: 85-89 years
Proportion of population: 0.9%
Count:  21,586"
2016,sex_03,Males,age_0to100p_5y_21,90-94,population,8153,-0.3,"Males
Year: 2016
Age group: 90-94 years
Proportion of population: 0.3%
Count:   8,153"
2016,sex_03,Males,age_0to100p_5y_21,95+,population,1857,-0.1,"Males
Year: 2016
Age group: 95+ years
Proportion of population: 0.1%
Count:   1,857"
2017,sex_03,Females,age_0to100p_5y_21,0-4,population,153823,6.2,"Females
Year: 2017
Age group: 0-4 years
Proportion of population: 6.2%
Count: 153,823"
2017,sex_03,Females,age_0to100p_5y_21,10-14,population,153137,6.2,"Females
Year: 2017
Age group: 10-14 years
Proportion of population: 6.2%
Count: 153,137"
2017,sex_03,Females,age_0to100p_5y_21,15-19,population,151441,6.1,"Females
Year: 2017
Age group: 15-19 years
Proportion of population: 6.1%
Count: 151,441"
2017,sex_03,Females,age_0to100p_5y_21,20-24,population,169180,6.8,"Females
Year: 2017
Age group: 20-24 years
Proportion of population: 6.8%
Count: 169,180"
2017,sex_03,Females,age_0to100p_5y_21,25-29,population,177853,7.2,"Females
Year: 2017
Age group: 25-29 years
Proportion of population: 7.2%
Count: 177,853"
2017,sex_03,Females,age_0to100p_5y_21,30-34,population,176198,7.1,"Females
Year: 2017
Age group: 30-34 years
Proportion of population: 7.1%
Count: 176,198"
2017,sex_03,Females,age_0to100p_5y_21,35-39,population,163296,6.6,"Females
Year: 2017
Age group: 35-39 years
Proportion of population: 6.6%
Count: 163,296"
2017,sex_03,Females,age_0to100p_5y_21,40-44,population,165298,6.7,"Females
Year: 2017
Age group: 40-44 years
Proportion of population: 6.7%
Count: 165,298"
2017,sex_03,Females,age_0to100p_5y_21,45-49,population,172214,6.9,"Females
Year: 2017
Age group: 45-49 years
Proportion of population: 6.9%
Count: 172,214"
2017,sex_03,Females,age_0to100p_5y_21,5-9,population,162880,6.6,"Females
Year: 2017
Age group: 5-9 years
Proportion of population: 6.6%
Count: 162,880"
2017,sex_03,Females,age_0to100p_5y_21,50-54,population,159209,6.4,"Females
Year: 2017
Age group: 50-54 years
Proportion of population: 6.4%
Count: 159,209"
2017,sex_03,Females,age_0to100p_5y_21,55-59,population,154821,6.2,"Females
Year: 2017
Age group: 55-59 years
Proportion of population: 6.2%
Count: 154,821"
2017,sex_03,Females,age_0to100p_5y_21,60-64,population,135417,5.5,"Females
Year: 2017
Age group: 60-64 years
Proportion of population: 5.5%
Count: 135,417"
2017,sex_03,Females,age_0to100p_5y_21,65-69,population,122255,4.9,"Females
Year: 2017
Age group: 65-69 years
Proportion of population: 4.9%
Count: 122,255"
2017,sex_03,Females,age_0to100p_5y_21,70-74,population,97775,3.9,"Females
Year: 2017
Age group: 70-74 years
Proportion of population: 3.9%
Count:  97,775"
2017,sex_03,Females,age_0to100p_5y_21,75-79,population,67697,2.7,"Females
Year: 2017
Age group: 75-79 years
Proportion of population: 2.7%
Count:  67,697"
2017,sex_03,Females,age_0to100p_5y_21,80-84,population,46744,1.9,"Females
Year: 2017
Age group: 80-84 years
Proportion of population: 1.9%
Count:  46,744"
2017,sex_03,Females,age_0to100p_5y_21,85-89,population,32416,1.3,"Females
Year: 2017
Age group: 85-89 years
Proportion of population: 1.3%
Count:  32,416"
2017,sex_03,Females,age_0to100p_5y_21,90-94,population,16374,0.7,"Females
Year: 2017
Age group: 90-94 years
Proportion of population: 0.7%
Count:  16,374"
2017,sex_03,Females,age_0to100p_5y_21,95+,population,5202,0.2,"Females
Year: 2017
Age group: 95+ years
Proportion of population: 0.2%
Count:   5,202"
2017,sex_03,Males,age_0to100p_5y_21,0-4,population,162518,-6.7,"Males
Year: 2017
Age group: 0-4 years
Proportion of population: 6.7%
Count: 162,518"
2017,sex_03,Males,age_0to100p_5y_21,10-14,population,162199,-6.6,"Males
Year: 2017
Age group: 10-14 years
Proportion of population: 6.6%
Count: 162,199"
2017,sex_03,Males,age_0to100p_5y_21,15-19,population,159219,-6.5,"Males
Year: 2017
Age group: 15-19 years
Proportion of population: 6.5%
Count: 159,219"
2017,sex_03,Males,age_0to100p_5y_21,20-24,population,173171,-7.1,"Males
Year: 2017
Age group: 20-24 years
Proportion of population: 7.1%
Count: 173,171"
2017,sex_03,Males,age_0to100p_5y_21,25-29,population,176087,-7.2,"Males
Year: 2017
Age group: 25-29 years
Proportion of population: 7.2%
Count: 176,087"
2017,sex_03,Males,age_0to100p_5y_21,30-34,population,171114,-7,"Males
Year: 2017
Age group: 30-34 years
Proportion of population: 7.0%
Count: 171,114"
2017,sex_03,Males,age_0to100p_5y_21,35-39,population,158566,-6.5,"Males
Year: 2017
Age group: 35-39 years
Proportion of population: 6.5%
Count: 158,566"
2017,sex_03,Males,age_0to100p_5y_21,40-44,population,160772,-6.6,"Males
Year: 2017
Age group: 40-44 years
Proportion of population: 6.6%
Count: 160,772"
2017,sex_03,Males,age_0to100p_5y_21,45-49,population,164746,-6.7,"Males
Year: 2017
Age group: 45-49 years
Proportion of population: 6.7%
Count: 164,746"
2017,sex_03,Males,age_0to100p_5y_21,5-9,population,170870,-7,"Males
Year: 2017
Age group: 5-9 years
Proportion of population: 7.0%
Count: 170,870"
2017,sex_03,Males,age_0to100p_5y_21,50-54,population,152797,-6.3,"Males
Year: 2017
Age group: 50-54 years
Proportion of population: 6.3%
Count: 152,797"
2017,sex_03,Males,age_0to100p_5y_21,55-59,population,148585,-6.1,"Males
Year: 2017
Age group: 55-59 years
Proportion of population: 6.1%
Count: 148,585"
2017,sex_03,Males,age_0to100p_5y_21,60-64,population,129934,-5.3,"Males
Year: 2017
Age group: 60-64 years
Proportion of population: 5.3%
Count: 129,934"
2017,sex_03,Males,age_0to100p_5y_21,65-69,population,120260,-4.9,"Males
Year: 2017
Age group: 65-69 years
Proportion of population: 4.9%
Count: 120,260"
2017,sex_03,Males,age_0to100p_5y_21,70-74,population,96656,-4,"Males
Year: 2017
Age group: 70-74 years
Proportion of population: 4.0%
Count:  96,656"
2017,sex_03,Males,age_0to100p_5y_21,75-79,population,63911,-2.6,"Males
Year: 2017
Age group: 75-79 years
Proportion of population: 2.6%
Count:  63,911"
2017,sex_03,Males,age_0to100p_5y_21,80-84,population,39135,-1.6,"Males
Year: 2017
Age group: 80-84 years
Proportion of population: 1.6%
Count:  39,135"
2017,sex_03,Males,age_0to100p_5y_21,85-89,population,22266,-0.9,"Males
Year: 2017
Age group: 85-89 years
Proportion of population: 0.9%
Count:  22,266"
2017,sex_03,Males,age_0to100p_5y_21,90-94,population,8395,-0.3,"Males
Year: 2017
Age group: 90-94 years
Proportion of population: 0.3%
Count:   8,395"
2017,sex_03,Males,age_0to100p_5y_21,95+,population,1949,-0.1,"Males
Year: 2017
Age group: 95+ years
Proportion of population: 0.1%
Count:   1,949"
2018,sex_03,Females,age_0to100p_5y_21,0-4,population,153006,6.1,"Females
Year: 2018
Age group: 0-4 years
Proportion of population: 6.1%
Count: 153,006"
2018,sex_03,Females,age_0to100p_5y_21,10-14,population,157999,6.3,"Females
Year: 2018
Age group: 10-14 years
Proportion of population: 6.3%
Count: 157,999"
2018,sex_03,Females,age_0to100p_5y_21,15-19,population,152096,6,"Females
Year: 2018
Age group: 15-19 years
Proportion of population: 6.0%
Count: 152,096"
2018,sex_03,Females,age_0to100p_5y_21,20-24,population,169718,6.7,"Females
Year: 2018
Age group: 20-24 years
Proportion of population: 6.7%
Count: 169,718"
2018,sex_03,Females,age_0to100p_5y_21,25-29,population,180560,7.1,"Females
Year: 2018
Age group: 25-29 years
Proportion of population: 7.1%
Count: 180,560"
2018,sex_03,Females,age_0to100p_5y_21,30-34,population,178132,7.1,"Females
Year: 2018
Age group: 30-34 years
Proportion of population: 7.1%
Count: 178,132"
2018,sex_03,Females,age_0to100p_5y_21,35-39,population,170088,6.7,"Females
Year: 2018
Age group: 35-39 years
Proportion of population: 6.7%
Count: 170,088"
2018,sex_03,Females,age_0to100p_5y_21,40-44,population,163920,6.5,"Females
Year: 2018
Age group: 40-44 years
Proportion of population: 6.5%
Count: 163,920"
2018,sex_03,Females,age_0to100p_5y_21,45-49,population,175781,7,"Females
Year: 2018
Age group: 45-49 years
Proportion of population: 7.0%
Count: 175,781"
2018,sex_03,Females,age_0to100p_5y_21,5-9,population,164032,6.5,"Females
Year: 2018
Age group: 5-9 years
Proportion of population: 6.5%
Count: 164,032"
2018,sex_03,Females,age_0to100p_5y_21,50-54,population,159021,6.3,"Females
Year: 2018
Age group: 50-54 years
Proportion of population: 6.3%
Count: 159,021"
2018,sex_03,Females,age_0to100p_5y_21,55-59,population,158461,6.3,"Females
Year: 2018
Age group: 55-59 years
Proportion of population: 6.3%
Count: 158,461"
2018,sex_03,Females,age_0to100p_5y_21,60-64,population,139284,5.5,"Females
Year: 2018
Age group: 60-64 years
Proportion of population: 5.5%
Count: 139,284"
2018,sex_03,Females,age_0to100p_5y_21,65-69,population,124863,4.9,"Females
Year: 2018
Age group: 65-69 years
Proportion of population: 4.9%
Count: 124,863"
2018,sex_03,Females,age_0to100p_5y_21,70-74,population,104654,4.1,"Females
Year: 2018
Age group: 70-74 years
Proportion of population: 4.1%
Count: 104,654"
2018,sex_03,Females,age_0to100p_5y_21,75-79,population,70872,2.8,"Females
Year: 2018
Age group: 75-79 years
Proportion of population: 2.8%
Count:  70,872"
2018,sex_03,Females,age_0to100p_5y_21,80-84,population,48458,1.9,"Females
Year: 2018
Age group: 80-84 years
Proportion of population: 1.9%
Count:  48,458"
2018,sex_03,Females,age_0to100p_5y_21,85-89,population,32399,1.3,"Females
Year: 2018
Age group: 85-89 years
Proportion of population: 1.3%
Count:  32,399"
2018,sex_03,Females,age_0to100p_5y_21,90-94,population,16870,0.7,"Females
Year: 2018
Age group: 90-94 years
Proportion of population: 0.7%
Count:  16,870"
2018,sex_03,Females,age_0to100p_5y_21,95+,population,5401,0.2,"Females
Year: 2018
Age group: 95+ years
Proportion of population: 0.2%
Count:   5,401"
2018,sex_03,Males,age_0to100p_5y_21,0-4,population,161660,-6.5,"Males
Year: 2018
Age group: 0-4 years
Proportion of population: 6.5%
Count: 161,660"
2018,sex_03,Males,age_0to100p_5y_21,10-14,population,168184,-6.8,"Males
Year: 2018
Age group: 10-14 years
Proportion of population: 6.8%
Count: 168,184"
2018,sex_03,Males,age_0to100p_5y_21,15-19,population,159932,-6.4,"Males
Year: 2018
Age group: 15-19 years
Proportion of population: 6.4%
Count: 159,932"
2018,sex_03,Males,age_0to100p_5y_21,20-24,population,172601,-7,"Males
Year: 2018
Age group: 20-24 years
Proportion of population: 7.0%
Count: 172,601"
2018,sex_03,Males,age_0to100p_5y_21,25-29,population,178468,-7.2,"Males
Year: 2018
Age group: 25-29 years
Proportion of population: 7.2%
Count: 178,468"
2018,sex_03,Males,age_0to100p_5y_21,30-34,population,172494,-7,"Males
Year: 2018
Age group: 30-34 years
Proportion of population: 7.0%
Count: 172,494"
2018,sex_03,Males,age_0to100p_5y_21,35-39,population,164477,-6.6,"Males
Year: 2018
Age group: 35-39 years
Proportion of population: 6.6%
Count: 164,477"
2018,sex_03,Males,age_0to100p_5y_21,40-44,population,158270,-6.4,"Males
Year: 2018
Age group: 40-44 years
Proportion of population: 6.4%
Count: 158,270"
2018,sex_03,Males,age_0to100p_5y_21,45-49,population,168839,-6.8,"Males
Year: 2018
Age group: 45-49 years
Proportion of population: 6.8%
Count: 168,839"
2018,sex_03,Males,age_0to100p_5y_21,5-9,population,172359,-6.9,"Males
Year: 2018
Age group: 5-9 years
Proportion of population: 6.9%
Count: 172,359"
2018,sex_03,Males,age_0to100p_5y_21,50-54,population,153012,-6.2,"Males
Year: 2018
Age group: 50-54 years
Proportion of population: 6.2%
Count: 153,012"
